"","Long","Lat","Snake_ID","Snake_Name","Time","Year","Location","UTM_E","UTM_N","Observers","Status","Snake_Sex","Habitat_Category","HabitatCategory2","HabitatComplexity","Percent_H20","Overstory","Understory","Behavior","Other_Behavior","Percent_Hidden","Snake_Temp","Substrate_Temp_Shade","Substrate_Temp_Sun","Water_Temp","Burrow_Type","Condition","Position","Skin","Survey_Time","Associated_Snakes","External_Marks","Comments","Designation","GlobalID","Season","Sector_1","Sector_2","Longitude","Latitude","GlobalID_2","Mo","Date","timestamp"
"5306",-81.5790571994967,25.9920344520623,"PYBI_52","Thor","1200",2021,"V",442045.0934,2874929.53,"IB, IE, ME","active","Male","pine upland / flatwoods",NA,2,0,"Pines, rusty lyonia","Saw palmetto, vines","resting ",NA,100,NA,22.3,24.4,NA,"GOTO","healthy","coiled","normal","10","3","Visible. New tail tag EVER 91",NA,NA,"0b8a8ceb-9354-4eee-a761-e7cc12dceca5","Breeding","N","E",-81.57905411,25.99202974,"{A73000C9-9B93-4479-B298-797268E99558}",3,2021-03-10,"2021-03-10 1200"
"5307",-81.5790571994967,25.9920344520623,"PYBI_31","Vagus","1200",2021,"E",442045.0934,2874929.53,"IB, IE, ME","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOTO","healthy",NA,NA,NA,NA,NA,"Recovered in thor aggregation as BP03-10MAR21",NA,"04280385-14dd-4174-b388-703429e5f8f1","Breeding",NA,NA,-81.57905411,25.99202974,"{E39FD31A-391E-4810-BA3A-E770ED612F5C}",3,2021-03-10,"2021-03-10 1200"
"5308",-81.7443277992667,26.069510631015,"PYBI_56","Eddie","1200",2021,"V",425552.3196,2883593.734,"IB, IE, ME","active","Male","pine upland / flatwoods",NA,3,0,"Pines, rusty lyonia","Saw palmetto, ferns, mylax","not visible",NA,100,NA,32,33.3,NA,"NC (sub)","healthy","coiled","normal",NA,NA,NA,NA,NA,"33647dda-7e36-4d4a-9f80-7edc4226927a","Breeding","S","W",-81.74432466,26.0695059,"{7E047BB1-DAF6-4176-8855-B690C11BC413}",3,2021-03-11,"2021-03-11 1200"
"5309",-81.7234172730369,26.0643191125009,"PYBI_76","Jensen","1200",2021,"V",427640.6786,2883006.999,"IB, IE, ME","active","Male","pine upland / flatwoods",NA,2,0,"Pines, rusty lyonia, saw palmetto ","Ferns","resting ","underground",100,NA,26.3,28.7,NA,"GOTO","healthy","coiled","normal",NA,NA,NA,NA,NA,"045945c8-e40b-4330-8668-e5d7b801da13","Breeding","S","W",-81.72341414,26.06431439,"{7CCE2C73-5A1B-4DCB-A097-FC54F67BBDDA}",3,2021-03-11,"2021-03-11 1200"
"5310",-81.6907671237098,26.0676355398901,"PYBI_21","Johnny","1200",2021,"V",430908.5468,2883356.582,"IB, IE, ME","inactive","Male","marsh / wet prairie ",NA,1,100,"Cattails ",NA,"basking","sleeping ",NA,NA,NA,27.7,26.4,NA,"healthy","coiled","normal",NA,NA,"Visible ",NA,NA,"acb819ff-ecc1-4c56-8f2f-a3e99a907cb1","Breeding","N","E",-81.690764,26.06763081,"{D64ED703-DE33-4DF9-BB7C-CC8E9C64E21A}",3,2021-03-11,"2021-03-11 1200"
"5311",-81.6912156341961,26.0663645403758,"PYBI_77","Joker","1200",2021,"P",430862.9384,2883216.057,"IB, IE, ME","inactive","Male","marsh / wet prairie ",NA,1,100,"Cattails ",NA,"submerged",NA,100,NA,28.2,NA,NA,NA,NA,NA,NA,"10","1",NA,NA,NA,"584e8928-c09c-42a8-811a-e92adb47198d","Breeding","N","E",-81.69121251,26.06635981,"{FD86038C-2ABD-430D-9080-7F3AFAEB7DA5}",3,2021-03-11,"2021-03-11 1200"
"5312",-81.7451938399692,26.068809199786,"PYBI_19","Luther","1200",2021,"V",425465.2508,2883516.545,"IB, IE, ME","active","Male","mixed woodland",NA,3,0,"Pines, oak","Leather fern, saw palmetto, saw grass","basking","moving",20,NA,31.4,32.1,NA,NA,"healthy","outstretched ","normal",NA,NA,"New tail tag ever 89",NA,NA,"b6a4c93f-2835-4de5-ad8d-c51a89eca9f8","Breeding","S","W",-81.7451907,26.06880447,"{F028F00C-F28B-4F71-A0C8-1D9423DF0607}",3,2021-03-11,"2021-03-11 1200"
"5313",-81.7109663990162,26.0176957657403,"PYBI_D7","Orion","1200",2021,"V",428857.9835,2877836.634,"IB, IE, ME","inactive","Male","marsh / wet prairie ",NA,1,100,NA,"Saw grass, ferns ","basking","escaping to water ",25,NA,NA,NA,25.6,NA,"healthy","outstretched ","normal","10",NA,"Head tag visible ",NA,NA,"26a9942b-00ff-42b8-a64d-f951270fa867","Breeding","S","W",-81.71096327,26.01769105,"{B383F33C-1153-4F78-95AF-4292075387D2}",3,2021-03-11,"2021-03-11 1200"
"5314",-81.7143163701822,26.024480187296,"PYBI_28","Shrek","1200",2021,"V",428526.8702,2878589.833,"IB, IE, ME","inactive","Male","marsh / wet prairie ",NA,2,100,"Cattails ",NA,"submerged",NA,98,NA,NA,NA,22.9,NA,"healthy","outstretched ","normal",NA,NA,"Tail tag visible","Water depth 53 cm",NA,"0fe0c226-c909-463e-b3ab-74e2d2c3bdbc","Breeding","S","W",-81.71431324,26.02447547,"{931D7913-DD6A-4A19-BF0F-92A84BB33CFE}",3,2021-03-11,"2021-03-11 1200"
"5315",-81.523077855391,26.0698154596539,"PYBI_83","Denis","1200",2021,"V",447682.4259,2883519.925,"IB, IE, ME","active","Male","disturbed ",NA,1,0,NA,"Debris, dead king grass","resting ",NA,100,"29",36.3,NA,NA,"ANTHRO","healthy","coiled","dark (preshed)",NA,NA,NA,"Under small dirt/debris pile ",NA,"5824bb8b-5a42-472e-8924-67093daededa","Breeding",NA,NA,-81.52307478,26.06981073,"{F126201E-A8A0-4811-9FD7-4CA396FA40C7}",3,2021-03-15,"2021-03-15 1200"
"5316",-81.5233217953322,26.0654716348802,"PYBI_82","Dion","1200",2021,"P",447656.0959,2883038.955,"IB, IE, ME","active","Male","disturbed ",NA,1,0,"King grass ","Debris",NA,NA,NA,NA,32,39.5,NA,"NC (sub)",NA,NA,NA,NA,NA,NA,NA,NA,"be8c736e-3692-4127-b7e1-d9d2051c269f","Breeding",NA,NA,-81.52331872,26.0654669,"{B1731872-D8BD-42FC-AD6D-1B07C2E42017}",3,2021-03-15,"2021-03-15 1200"
"5317",-81.6237103647123,26.064689249643,"PYBI_45","Donnie","1200",2021,"V",437614.2938,2882996.473,"IB, IE, ME","active","Male","agricultural retention ",NA,2,10,"Brazilian pepper ","Para grass","basking",NA,25,"31.8",30.5,37.3,NA,NA,"healthy","sigmoid","normal",NA,NA,NA,NA,NA,"73233ff0-1688-412b-a39a-1247b9a89387","Breeding","N","E",-81.62370726,26.06468452,"{FD074536-426E-418D-AF8B-69253AAAA30F}",3,2021-03-15,"2021-03-15 1200"
"5318",-81.6478370314918,26.0476130263496,"PYBI_59","Dylan","1200",2021,"V",435191.5929,2881117.067,"IB, IE, ME","inactive","Male","agricultural levee",NA,1,50,NA,"Para grass","not visible","escaping to water",100,NA,23,25.4,23.9,NA,"healthy","coiled","normal",NA,NA,NA,"Under para ",NA,"cdf5e8dd-e093-4c05-b5c4-2cbfd6808887","Breeding","N","E",-81.64783392,26.0476083,"{3FCE8168-5816-4F41-9E25-E45F1BD9743C}",3,2021-03-15,"2021-03-15 1200"
"5319",-81.6392442886172,26.0343394791067,"PYBI_51","Estilo","1200",2021,"P",436044.0204,2879642.801,"IB, IE, ME","inactive","Male","urban / anthro",NA,3,0,NA,"Para","not visible",NA,100,NA,25.4,NA,NA,NA,NA,NA,NA,"10","1",NA,NA,NA,"d0dcaf09-a03b-44e3-824c-2a203c966217","Breeding","N","E",-81.63924118,26.03433476,"{94687151-494C-408D-8AC0-EDE95B375DF6}",3,2021-03-15,"2021-03-15 1200"
"5320",-81.6928350143894,26.0656905906013,"PYBI_21","Johnny","1200",2021,"M",430700.5619,2883142.277,"IB, IE, ME","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e46fc455-186c-46e6-b8a5-9dc72c2d7f63","Breeding","N","E",-81.69283189,26.06568586,"{7F83F4E3-ACC7-4052-A80D-C861197D6491}",3,2021-03-15,"2021-03-15 1200"
"5321",-81.6923272641358,26.0597449693984,"PYBI_77","Joker","1200",2021,"V",430747.8544,2882483.532,"IB, IE, ME","inactive","Male","pine upland / flatwoods",NA,3,0,"Pines, cabbage palm","Saw palmetto","basking",NA,75,NA,33.1,37.8,NA,NA,"healthy","outstretched ","normal","10",NA,"Head tag visible. Tail tag EVER_88","Next to dillo burrow ",NA,"f11e02a1-7f0a-4d5d-b230-34a4e6e6dac0","Breeding","N","E",-81.69232414,26.05974024,"{A2710FFE-A16F-4A26-8A3D-609054AA3FEF}",3,2021-03-15,"2021-03-15 1200"
"5322",-81.6229991643521,26.0646793631256,"PYBI_64","Lulu","1200",2021,"V",437685.4274,2882995.038,"IB, IE, ME","inactive","Female","agricultural retention ",NA,1,0,"Willow, Brazilian pepper","Para grass","basking",NA,0,"31.9",26.1,39.1,NA,NA,"healthy","outstretched ","shedding",NA,NA,NA,NA,NA,"0eafa023-cac1-40f2-a063-292a6275103c","Breeding",NA,NA,-81.62299606,26.06467463,"{3FECF368-68E8-49AB-A901-B17D4DD00BE8}",3,2021-03-15,"2021-03-15 1200"
"5323",-81.6423424986779,26.0236408716533,"PYBI_63","McLovin","1200",2021,"P",435728.2077,2878459.469,"IB, IE, ME","active","Male","agricultural levee",NA,1,100,NA,"Floating para grass",NA,NA,100,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,"Near basking pad ",NA,"e82000df-a83a-4411-9efd-9ad4ce0b040d","Breeding","S","E",-81.64233939,26.02363615,"{AB0A4D24-22A5-4503-984A-25898CE2C870}",3,2021-03-15,"2021-03-15 1200"
"5324",-81.6714724507751,26.1353512328863,"PYBI_73","Mikey","1200",2021,"P",432877.1594,2890846.006,"IB, IE, ME","inactive","Male","pine upland / flatwoods",NA,3,0,"Pines, rusty lyonia","Saw palmetto, vines",NA,NA,NA,NA,NA,NA,NA,"GOTO",NA,NA,NA,NA,NA,NA,NA,NA,"d1458209-9b99-4a9a-9fad-30aef7937d6b","Breeding","N","E",-81.67146933,26.13534649,"{7D8C1E19-FF36-48F9-98F1-DB42FA29B076}",3,2021-03-15,"2021-03-15 1200"
"5325",-81.6219151519707,25.9999054756135,"PYBI_47","Quatro","1200",2021,"V",437759.6825,2875820.93,"IB, IE, ME ","inactive","Male","agricultural ranchland","disturbed",3,0,"Brazilian pepper","Debris, vines","resting ",NA,90,NA,25.8,NA,NA,NA,NA,"coiled","normal",NA,NA,NA,NA,NA,"b5fdf91d-642f-4f88-9d60-4aa6d2176d22","Breeding","S","E",-81.62191205,25.99990076,"{F7154C91-FE91-4DB2-B316-70906864750E}",3,2021-03-15,"2021-03-15 1200"
"5326",-81.6218023340343,26.0671291656402,"PYBI_66","Randy","1200",2021,"V",437806.4359,2883265.779,"IB, IE, ME","inactive","Male","cypress swamp",NA,2,0,"Cypress","Ferns, grasses","basking",NA,25,NA,28.5,34,NA,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"7289f3fc-0dae-4555-a57b-a052fe275ca9","Breeding",NA,NA,-81.62179923,26.06712444,"{7F87AD29-0953-427D-9526-F779070599EF}",3,2021-03-15,"2021-03-15 1200"
"5327",-81.5959680469133,26.0616822074883,"PYBI_34","Ronin","1200",2021,"P",440387.7324,2882650.47,"IB, IE, ME","active","Male","cypress swamp",NA,2,0,"Cypress, Brazilian pepper","Ferns, vines, grasses",NA,NA,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In same cypress tree that he previously escaped into ",NA,"1aa053ed-096a-4515-9fe2-ee5f7b42d470","Breeding","N","E",-81.59596495,26.06167748,"{35A47A43-0E45-4494-8553-C95D9BA0D52D}",3,2021-03-15,"2021-03-15 1200"
"5328",-81.5789209597394,25.9915715628109,"PYBI_52","Thor","1200",2021,"P",442058.5023,2874878.206,"IB, IE, ME","active","Male","pine upland / flatwoods",NA,2,0,"Pines, scrub oak, rusty lyonia","Vines, saw palmetto, ferns ","not visible",NA,100,NA,30,NA,NA,"GOTO",NA,NA,NA,NA,NA,NA,NA,NA,"0aef7e18-6de3-4d8f-9df7-6af7e1e691c8","Breeding","N","E",-81.57891787,25.99156685,"{47A985ED-CD0A-4D94-BF5C-73BFA6B10DA6}",3,2021-03-15,"2021-03-15 1200"
"5329",-81.6493929913408,26.0391863117846,"PYBI_78","Zuko","1200",2021,"P",435031.2885,2880184.593,"IB, IE, ME","inactive","Male","marsh / wet prairie ",NA,1,100,"Cattails","Spike rush","submerged",NA,100,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d1a7f1c4-7011-4acb-a788-05019fd2ff33","Breeding","N","E",-81.64938988,26.03918159,"{22B6E5B1-5541-474C-8062-89758F3C9E56}",3,2021-03-15,"2021-03-15 1200"
"5330",-81.7528587021056,26.0813534017879,"PYBI_72","Barack","1200",2021,"T",424706.6008,2884910.229,"IB, IE, ME","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eed35546-e06d-45ed-97ed-2cb306cdb735","Breeding","S","W",-81.75285556,26.08134867,"{6596B489-765A-4F8D-82F8-EA5EE3905A3F}",3,2021-03-17,"2021-03-17 1200"
"5331",-81.749121341101,26.0757986478922,"PYBI_57","Charlie","1200",2021,"T",425076.8528,2884292.882,"IB, IE, ME","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b7985938-261a-417a-82fa-ce853ea56b8a","Breeding","S","W",-81.7491182,26.07579392,"{B3638B45-D875-4050-99E0-95F3E208A7BA}",3,2021-03-17,"2021-03-17 1200"
"5332",-81.7453415699741,26.0690161291543,"PYBI_56","Eddie","1200",2021,"T",425450.6052,2883539.547,"IB, IE, ME","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"199bc924-66d7-49f0-bd93-48544ed08853","Breeding","S","W",-81.74533843,26.0690114,"{255A417F-BC07-444B-BDE8-6AEF817D50DE}",3,2021-03-17,"2021-03-17 1200"
"5333",-81.507011198536,25.9905307788281,"PYBI_84","George","1200",2021,"P",449255.3289,2874733.052,"IB, IE, ME","active","Male","disturbed ",NA,3,0,"Brazilian pepper, cabbage palm","Debris, vines ","not visible",NA,NA,NA,28.9,36.5,NA,"DILLO",NA,NA,NA,NA,NA,NA,"3m plus into dillo burrow ",NA,"60d01025-6982-4e66-be51-2cda6e99405b","Breeding",NA,NA,-81.50700813,25.99052607,"{B2305166-BAB3-42DA-9DE7-C5A84ACCCD59}",3,2021-03-17,"2021-03-17 1200"
"5334",-81.7464238406179,26.0772928322699,"PYBI_55","Harriet","1200",2021,"T",425347.6007,2884456.816,"IB, IE, ME","active","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76f7e322-9d25-4f7f-9e9b-550e9fc84640",NA,NA,NA,-81.7464207,26.0772881,"{19155F66-AFB0-4117-913B-1658927F3D32}",3,2021-03-17,"2021-03-17 1200"
"5335",-81.5072720489414,25.9843810366451,"PYBI_85","Hisstopher","1200",2021,"V",449226.5787,2874052.093,"IB, IE, ME","active","Male","disturbed ",NA,3,0,"Brazilian pepper, cabbage palm","Ferns, vines, debris","resting ",NA,100,NA,24.8,NA,NA,NA,"healthy","coiled","normal","10",NA,"Visible","Coiled under palm frond",NA,"d1e37448-f658-4dee-80ba-953d2f56df46","Breeding",NA,NA,-81.50726898,25.98437633,"{1B901170-F6BC-429E-A24B-B2FBA2705D19}",3,2021-03-17,"2021-03-17 1200"
"5336",-81.5070445184005,25.9911408410017,"PYBI_71","Loki","1200",2021,"V",449252.256,2874800.627,"IB, IE, ME","inactive","Male","disturbed ",NA,3,0,"Brazilian pepper, cabbage palm ","Debris, vines","resting ",NA,100,"29.6",31.2,37.4,NA,NA,"healthy","coiled","shedding",NA,NA,"Visible t bar ",NA,NA,"ccfb1024-12fe-45a5-86c8-c2f14f6185ff","Breeding",NA,NA,-81.50704145,25.99113613,"{41E08834-AFAF-4AC2-92EA-83A92E1CBED5}",3,2021-03-17,"2021-03-17 1200"
"5337",-81.7447406302254,26.067313739241,"PYBI_19","Luther","1200",2021,"T",425509.6368,2883350.663,"IB, IE, ME","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30eed197-4400-4694-bb8b-a12ff35af8ea","Breeding","S","W",-81.74473749,26.06730901,"{8B935A65-1E55-4326-BD49-4D37AE3A032C}",3,2021-03-17,"2021-03-17 1200"
"5338",-81.6458886396175,26.0232588685758,"PYBI_63","McLovin","1200",2021,"P",435373.1662,2878418.913,"IB, IE, ME","active","Male","agricultural levee",NA,1,0,NA,"Para grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near small basking pad",NA,"f9f3a3c0-af6d-4634-8196-4d43cdd64d19","Breeding","S","E",-81.64588553,26.02325415,"{75F0CF17-0475-48AF-A3E4-269897CEB5D8}",3,2021-03-17,"2021-03-17 1200"
"5339",-81.6997983455564,26.0117988134496,"PYBI_44","Bobby Jo","1200",2021,"B",429972.0422,2877177.517,"IB, IE, AIF, ME","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b825e59f-400c-4e41-bd16-3336f541478e","Breeding","S","E",-81.69979522,26.0117941,"{3A7A2F1A-9F4B-4C5E-995B-AA719E42A5C3}",3,2021-03-18,"2021-03-18 1200"
"5340",-81.6043402100302,26.1058833691543,"PYBI_33","Caesar","1200",2021,"V",439572.979,2887549.547,"IB, IE, AIF, ME","inactive","Male","pine upland / flatwoods",NA,3,0,"Pines, cabbage palm ","Ferns, debris","basking",NA,0,NA,28.8,30.5,NA,NA,"healthy","outstretched ","normal","10",NA,"Visible tail tag ","Aggravated ",NA,"255aa84d-1216-4cdb-94bf-3b9469d3c93f","Breeding","N","E",-81.60433711,26.10587863,"{91F68DF3-E74C-4D1E-8006-335F0D8658E9}",3,2021-03-18,"2021-03-18 1200"
"5341",-81.7484889311553,26.0762996506758,"PYBI_57","Charlie","1200",2021,"P",425140.4242,2884348.005,"IB, IE, AIF, ME","active","Male","marsh / wet prairie ",NA,3,100,"Cattails",NA,"not visible",NA,NA,NA,27.5,29.6,24,NA,NA,NA,NA,"10","1",NA,"Next to mating pad ",NA,"b25f5975-bab3-452a-8d27-48a082f38c61","Breeding","S","W",-81.74848579,26.07629492,"{EEBEB3F8-5083-40DC-80ED-27BC0402B604}",3,2021-03-18,"2021-03-18 1200"
"5342",-81.6393113784713,26.0343898105279,"PYBI_51","Estilo","1200",2021,"V",436037.3352,2879648.408,"IB, IE, AIF, ME","inactive","Male","urban / anthro",NA,3,0,NA,"Para grass ","mating",NA,0,NA,NA,30.5,NA,NA,"healthy","outstretched ","normal","10","2","Tail tag visible",NA,NA,"bff4a7a0-5df7-4c16-948a-e70e86d588b9","Breeding","N","E",-81.63930827,26.03438509,"{93297025-1B36-4C1E-927D-4CCDCE5A2EB2}",3,2021-03-18,"2021-03-18 1200"
"5343",-81.7484750115645,26.0763030907902,"PYBI_55","Harriet","1200",2021,"P",425141.8186,2884348.378,"IB, IE, AIF, ME","active","Female","marsh / wet prairie ",NA,3,100,"Cattails",NA,"not visible",NA,NA,NA,27.5,29.6,24,NA,NA,NA,NA,"10","1",NA,"Next to mating pad ",NA,"36c35247-6f4f-4982-b0cf-64bfe682d3ec",NA,NA,NA,-81.74847187,26.07629836,"{432EF567-3ECB-47A9-82F7-BD4433CE9972}",3,2021-03-18,"2021-03-18 1200"
"5344",-81.6905716435396,26.0594354520657,"PYBI_77","Joker","1200",2021,"V",430923.2902,2882448.322,"IB, IE, AIF, ME","inactive","Male","pine upland / flatwoods","urban / anthro",3,0,"Pines, cabbage palm ","Saw palmetto, vines ",NA,NA,NA,NA,29.9,30.6,NA,"DILLO","healthy","coiled","normal",NA,NA,NA,NA,NA,"c934bad1-fa88-4a09-9cf5-a69153434eb4","Breeding","N","E",-81.69056852,26.05943073,"{A6B27774-B54F-4AA8-9DE4-C8989259E269}",3,2021-03-18,"2021-03-18 1200"
"5345",-81.6460187002999,26.0232986851929,"PYBI_63","McLovin","1200",2021,"V",435360.1739,2878423.387,"IB, IE, AIF, ME","active","Male","agricultural levee",NA,1,0,NA,"Para grass",NA,NA,NA,"30.1",28.9,30.2,NA,NA,"healthy","coiled","shedding",NA,NA,"Tail tag visible",NA,NA,"787f151d-6daf-42be-be9f-eb56317329df","Breeding","S","E",-81.64601559,26.02329397,"{A9D00CBE-5C97-4C45-B795-FB496E78C09C}",3,2021-03-18,"2021-03-18 1200"
"5346",-81.7118853391291,26.0181350566755,"PYBI_D7","Orion","1200",2021,"P",428766.2927,2877885.786,"IB, IE, AIF, ME","inactive","Male","pine upland / flatwoods",NA,NA,NA,"Pines, scrub oak, rusty lyonia","Saw palmetto, vines","not visible",NA,100,NA,27.9,28.8,NA,"GOTO, active",NA,NA,NA,NA,NA,NA,NA,NA,"4fbda980-73b7-4178-925e-96397d2592de","Breeding","S","W",-81.71188221,26.01813034,"{A12507BE-9E52-4078-BC86-3051E8958A1B}",3,2021-03-18,"2021-03-18 1200"
"5347",-81.7152229604033,26.021833475978,"PYBI_28","Shrek","1200",2021,"M",428434.5498,2878297.208,"IB, IE, AIF, ME","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a28ea44e-9533-4286-b2d1-10f2128fb440","Breeding","S","W",-81.71521983,26.02182876,"{9585DCC9-09F9-4679-B7A9-EC1F3C96D415}",3,2021-03-18,"2021-03-18 1200"
"5348",-81.7970293854192,26.088449798894,"PYBI_80","Rogue 1","1200",2021,"V",420293.71,2885722.437,"IB, AIF","rogue","Male","scrub",NA,2,0,"Scrub oak","Saw palmetto, vines","not visible",NA,100,NA,NA,NA,NA,"DILLO","underweight",NA,NA,NA,NA,"Visible tail tag","Slightly dark",NA,"4cd8ba04-4405-4309-89f4-4fa14f07ad54","Breeding",NA,NA,-81.79702623,26.08844507,"{FAB9590A-8F02-494B-A529-08EED72936DB}",3,2021-03-19,"2021-03-19 1200"
"5349",-81.7970565353779,26.0918887940593,"PYBI_81","Rogue 2","1200",2021,"V",420293.3251,2886103.328,"IB, AIF","rogue","Male","pine upland / flatwoods",NA,3,0,"Pines, scrub oak","Dense bracken fern","moving ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tail tag visible",NA,NA,"bdea9e90-80c7-4c4c-90e5-161a1f005aa2","Breeding",NA,NA,-81.79705338,26.09188406,"{04691ACD-3272-4CBF-8322-691255E33C76}",3,2021-03-19,"2021-03-19 1200"
"5350",-81.6393720688438,26.0343900205468,"PYBI_51","Estilo","1200",2021,"P",436031.2631,2879648.461,"IB, ME","inactive","Male","urban / anthro",NA,3,0,NA,"dense para grass","not visible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"under dense para",NA,"b4dfb0cc-8e54-4db6-b374-1e90e6512534","Breeding","N","E",-81.63936896,26.0343853,"{BD6162D5-5B2E-4868-A292-C27013E8950E}",3,2021-03-25,"2021-03-25 1200"
"5351",-81.6852295236017,26.097283707696,"PYBI_60","JR","1200",2021,"P",431479.7099,2886637.188,"IB, ME","inactive","Male","urban / anthro",NA,3,0,NA,"horticultural debris","not visible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Under horticultural debris ",NA,"23933bec-5411-41fc-88f6-9fb7f98b3c98","Breeding","N","E",-81.6852264,26.09727897,"{3DF2E1E2-52EB-43D4-B4BD-61EC1C302735}",3,2021-03-25,"2021-03-25 1200"
"5352",-81.688370363423,26.0745715142871,"PYBI_21","Johnny","1200",2021,"B",431152.3383,2884123.471,"IB, ME","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3f6690ec-05da-4847-9d53-e4ddd76a5d8d","Breeding","N","E",-81.68836724,26.07456678,"{AC3974D4-12F2-42D9-BC1A-6000E0A5FE37}",3,2021-03-25,"2021-03-25 1200"
"5353",-81.6362227586861,26.0662043744165,"PYBI_69","Nice","1200",2021,"B",436363.5415,2883170.318,"IB, ME","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8636af16-7b50-46e9-aae6-4c90b2e03d15","Breeding","N","E",-81.63621965,26.06619965,"{9785B5AA-03A0-4DB1-A8EF-0E5F3145FCE2}",3,2021-03-25,"2021-03-25 1200"
"5354",-81.5957840359578,26.0617787155538,"PYBI_34","Ronin","1200",2021,"V",440406.1876,2882661.074,"IB, ME","active","Male","cypress swamp",NA,2,0,"Cypress","ferns, vines, caesar weed","resting ",NA,100,NA,NA,NA,NA,"NC","healthy","coiled","normal",NA,NA,"obscured","In hollow cypress next to shed ",NA,"908e693a-b824-4dd9-9466-4f215b36e7ab","Breeding","N","E",-81.59578094,26.06177399,"{A346612D-4060-402F-9D7D-BBC73437ABC1}",3,2021-03-25,"2021-03-25 1200"
"5355",-81.5096774970518,25.9122369198186,"PYBI_V5","Victor","1200",2021,"V",448954.7102,2866063.387,"IB, AIF","inactive","Male","disturbed ",NA,2,0,"Brazilian pepper, cabbage palm","vines, ferns, debris","not visible",NA,100,NA,NA,NA,NA,"NC (sub)","healthy","coiled","normal","10","1","both tail tags visible",NA,NA,"d5553ed0-b210-4c49-9194-dad9ffe7e298","Breeding",NA,NA,-81.50967443,25.91223223,"{93120E0C-18EB-42F5-9935-5657CC79376A}",3,2021-03-26,"2021-03-26 1200"
"5356",-81.6226637341524,26.0647400885511,"PYBI_45","Donnie","1200",2021,"V",437719.0114,2883001.603,"IB, AF, WM","active","Male","willow swamp",NA,1,0,"Willow",NA,"basking",NA,25,NA,NA,NA,NA,NA,"healthy",NA,"shedding",NA,NA,"visible",NA,NA,"5ab4c8a2-c2b5-48d9-b6c0-3e58c63f31c7","Breeding","N","E",-81.62266063,26.06473536,"{250EA89E-E4D7-46BE-8D43-69E25DC8647B}",3,2021-03-27,"2021-03-27 1200"
"5357",-81.6222345842884,26.0643883183224,"PYBI_64","Lulu","1200",2021,"V",437761.7518,2882962.44,"IB, AF, WM","inactive","Female","willow swamp",NA,1,0,"Willow, brazilian pepper","debris, para","not visible",NA,100,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"2477fc14-af63-4294-8e8f-fdbfb68e5536","Breeding",NA,NA,-81.62223148,26.06438359,"{E29D03E1-8CF5-4A65-AF22-F21DD99D6065}",3,2021-03-27,"2021-03-27 1200"
"5358",-81.6956480539033,26.0127743463796,"PYBI_44","Bobby Jo","1200",2021,"A",430387.9465,2877283.338,"IB","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1e8fa0dd-ada6-48f0-8363-b774e1d24369","Breeding","S","E",-81.69564493,26.01276963,"{774E3615-F5BB-46F9-88FC-6CB9A58C1C97}",3,2021-03-29,"2021-03-29 1200"
