"Snake_ID","Snake_Name","Date","Time","Year","Location","UTM_E","UTM_N","Observers","Status","Snake_Sex","Habitat_Category","HabitatCategory2","HabitatComplexity","Percent_H20","Overstory","Understory","Behavior","Other_Behavior","Percent_Hidden","Snake_Temp","Substrate_Temp_Shade","Substrate_Temp_Sun","Water_Temp","Burrow_Type","Condition","Position","Skin","Survey_Time","Associated_Snakes","External_Marks","Comments","Designation","GlobalID","Season","Sector.1","Sector.2","Longitude","Latitude"
"PYBI_21","Johnny","1/8/2021",NA,2021,"V",435083.039665644,2884310.9671669,"IB, AlF","inactive","male","disturbed ","cypress swamp",3,0,"slash pine, cypress","rusty lyonia, vine, saw palmetto","basking","Escaping to refugia ",40,NA,NA,NA,NA,NA,"healthy","sigmoid","normal",NA,NA,"Tail tag confirmed ","Near cypress swamp edge. Up on firebreak spoil pile ",NA,"575afec3-a1ca-49b2-a8d4-91bd2072f2f9","Breeding","N","E",-81.64907788,26.0764418
"PYBI_73","Mikey","1/8/2021",NA,2021,"V",432716.748781724,2890392.28683128,"IE, ME","inactive","male","marsh / wet prairie ","lake / resevoire ",1,100,NA,"Cat tail, spike rush ","basking","Escaping to water ",0,24.9,NA,NA,20.1,NA,"healthy","outstretched ","normal","10",NA,"Visible tail tag","Water depth: 65cm",NA,"5edbb7d9-9b84-493b-8685-3282e63a7760","Breeding","N","E",-81.67305044,26.13124234
"PYBI_69","Nice","1/8/2021",NA,2021,"V",436935.406171276,2883177.89478772,NA,"active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,24.9,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"992ed47d-da17-403d-9689-f35e6214761f",NA,NA,NA,-81.63050295,26.06629314
"PYBI_69","Nice","1/8/2021",NA,2021,"V",436937.970689684,2883180.95906159,NA,"active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,26,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dc39d9fe-f6f7-4072-b263-58a74ba51283","Breeding","N","E",-81.63047746,26.06632092
"PYBI_47","Quatro","1/8/2021",NA,2021,"V",438707.926110851,2876442.12777783,"IB, AlF","inactive","male","agricultural levee",NA,2,0,NA,"para","basking",NA,20,30.6,21.9,26.5,NA,NA,"healthy","sigmoid","normal",NA,NA,"Head and tail confirmed","Basking on side of levee ",NA,"02fab5f3-3e7e-4bb4-bcb4-541b6bfcce19","Breeding","S","E",-81.61246662,26.0055502
"PYBI_78","Zuko","1/8/2021",NA,2021,"P",434687.306584055,2880120.43076243,"IB, AlF","inactive","male","disturbed ",NA,3,0,"Cane grass ","disturbed horticultural waste","not visible","Underground ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Underground horticultural waste pile ",NA,"148d771c-d342-44a4-9dca-b24fc210b8f2","Breeding","N","E",-81.65282474,26.03858676
"PYBI_61","Breaker","1/11/2021",NA,2021,"P",435655.068794463,2876951.79946136,"IB, IE, ME","active","male","pine upland / flatwoods","scrub",2,0,"Pines, scrub oak","Saw palmetto, vines ","not visible",NA,100,NA,29.6,28.4,NA,"NC (sub)",NA,NA,NA,NA,NA,NA,NA,NA,"258dbb3f-9626-4105-9d0c-67e1444715af","Breeding","S","E",-81.64299614,26.01001975
"PYBI_65","Darwin","1/11/2021",NA,2021,"V",434554.565612256,2876670.4012187,"IB, IE, ME","inactive","male","pine upland / flatwoods",NA,2,0,"Pines","Saw palmetto, wax myrtle, ferns","resting ",NA,100,NA,21,24,NA,"NC (sub)","healthy","coiled","normal",NA,NA,NA,NA,NA,"04c8bb20-a321-4e74-8b20-8fb5aca4ea78","Breeding","S","E",-81.65397878,26.00742961
"PYBI_50","Newton","1/11/2021",NA,2021,"V",435458.747133678,2876956.36211571,"IB, IE, ME","inactive","male","willow swamp",NA,2,100,"Willow","Para grass ","basking","Escaping to water ",20,NA,NA,25,20.1,NA,"healthy","outstretched ","dark (preshed)","10",NA,"Visible ",NA,NA,"3888b506-6488-4200-8903-127365c4604e","Breeding","S","E",-81.6449581,26.01005221
"PYBI_D7","Orion","1/11/2021",NA,2021,"T",428450.039407684,2878827.89115213,"IB, IE, ME","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f080835a-b055-46db-84a8-94a0aa614c0a","Breeding","S","W",-81.71509408,26.02662113
"PYBI_42","Ziggy","1/11/2021",NA,2021,"V",429860.010800542,2877615.38287545,NA,"active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5c1e69b7-322a-4707-aadd-7fde9a4acace","Breeding","S","E",-81.70093817,26.01574224
"PYBI_72","Barack","1/12/2021",NA,2021,"A",424526.471263037,2882769.55149742,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"same as last point, low confidence",NA,"775af060-5cda-4290-bbcf-e2140bd6ca98","Breeding","S","W",-81.75453266,26.06201112
"PYBI_67","Bobby Rubino","1/12/2021",NA,2021,"A",431971.52654005,2876865.07801245,"IB","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4ebcf7d9-6676-43f1-abb5-6fa543008b28","Breeding","S","E",-81.6797991,26.00906835
"PYBI_33","Caesar","1/12/2021",NA,2021,"A",439842.949880848,2887862.84308564,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0528c43f-e01a-479c-8f47-08bb4e2c91d3","Breeding","N","E",-81.6016517,26.10871874
"PYBI_01","Elvis","1/12/2021",NA,2021,"A",436088.737319558,2874043.68118915,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45b092bd-90ac-45b6-ab51-aaa2424e8b1f","Breeding","S","E",-81.63852077,25.98378068
"PYBI_34","Ronin","1/12/2021",NA,2021,"A",439460.678845053,2884070.29821976,"IB","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low confidence, same as last point",NA,"2d60cfbd-64e0-41d0-9a55-a97b72b82da3","Breeding","N","E",-81.60529852,26.07445894
"PYBI_52","Thor","1/12/2021",NA,2021,"A",441726.144470534,2875110.11676463,"IB","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97ad0c0b-b7be-4826-84d7-fd10c914b16d","Breeding","N","E",-81.58224878,25.99364754
"PYBI_V5","Victor","1/12/2021",NA,2021,"A",448630.42654755,2865107.26424774,"IB","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"same as last point",NA,"859c2de9-5cc9-4f1f-8994-57c7a026dec1","Breeding",NA,NA,-81.51287488,25.90358739
"PYBI_68","Willow","1/12/2021",NA,2021,"A",435344.675254425,2886876.77449952,"IB","inactive","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"same as last point",NA,"aa2314f9-3681-4b49-92c2-a076f72ce1f9","Breeding",NA,NA,-81.64658934,26.09962066
"PYBI_33","Caesar","1/13/2021",NA,2021,"V",439969.626254147,2887897.94905342,"IB, IE, ME","inactive","male","cypress swamp",NA,1,0,"Cypress","Ferns, cabbage palm ","basking",NA,0,18.5,17.2,17.7,NA,NA,"healthy","outstretched ","dark (preshed)","10",NA,"Visible",NA,NA,"0e57bd53-a5e8-4352-8a26-81cacd28966a","Breeding","N","E",-81.60038644,26.109041
"PYBI_51","Estilo","1/13/2021",NA,2021,"P",436192.210288766,2879479.72078201,"IB, IE, ME","inactive","male","disturbed ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3bf5ded9-75af-429f-a014-89051a9bb5af","Breeding","N","E",-81.63775213,26.03286881
"PYBI_53","Franko","1/13/2021",NA,2021,"P",435082.846269202,2884351.0636729,"IB, IE, ME","active","male","pine upland / flatwoods","disturbed",3,0,"Slash pines","Saw palmetto, vines",NA,NA,NA,NA,20.6,21.7,NA,NA,NA,NA,NA,"10",NA,NA,"Hidden in debris pile from firebreak",NA,"92219ffc-488c-40f7-877f-2e3dab2ef7d1","Breeding","N","E",-81.64908181,26.07680383
"PYBI_21","Johnny","1/13/2021",NA,2021,"V",435308.329093415,2884087.86822424,"IB, IE, ME","inactive","male","pine upland / flatwoods",NA,2,0,"Slash pines ","saw palmetto, rusty lyonia","moving ",NA,0,21.8,23.6,25.1,NA,NA,"healthy","outstretched ","normal","10",NA,"Visible ",NA,NA,"4c07e57c-9a04-4d89-af5c-17233388bb60","Breeding","N","E",-81.64681435,26.07443751
"PYBI_47","Quatro","1/13/2021",NA,2021,"B",438087.17406961,2876463.1774283,"IB, IE, ME","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6f95a097-ba78-4d71-9e94-b1726efa7282","Breeding","S","E",-81.61867025,26.00571386
"PYBI_79","Steve","1/13/2021",NA,2021,"T",434813.742315126,2886315.890063,"IB, IE, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c0a210c9-e647-48b8-9297-94d650f5285f","Breeding","N","E",-81.65187062,26.09453245
"PYBI_79","Steve","1/13/2021",NA,2021,"V",434728.706616491,2886215.03843125,"IB, IE, ME ","active","male","pine upland / flatwoods",NA,2,0,"slash pines ","Saw palmetto, ferns ","basking",NA,20,18.6,18,NA,NA,NA,"healthy","outstretched ","normal",NA,NA,NA,NA,NA,"3e36ca91-754a-417a-830f-8fe2c252bfd5","Breeding","N","E",-81.65271589,26.093618
"PYBI_74","Timmy T","1/13/2021",NA,2021,"T",434671.53340772,2886205.56665619,"IB, IE, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d3257a2-1db5-4dc3-8227-4168abb74c8e","Breeding","N","E",-81.65328712,26.09352989
"PYBI_74","Timmy T","1/13/2021",NA,2021,"P",434691.353972037,2886179.95768052,"IB, IE, ME","active","male","pine upland / flatwoods",NA,2,0,"Slash pines ","saw palmetto, ferns",NA,NA,NA,NA,18.4,NA,NA,"UNKN",NA,NA,NA,NA,NA,NA,NA,NA,"3aba9b38-2ac8-4581-83d9-3dc2359f28fb","Breeding","N","E",-81.65308764,26.09329956
"PYBI_77","Joker","1/14/2021",NA,2021,"V",431852.374112228,2881972.41701007,"IB, IE, ME","inactive","male","mixed woodland",NA,2,0,"Cypress, slash pines","Ferns","resting ",NA,100,NA,23.4,24.6,NA,"NC","healthy","coiled","normal",NA,NA,NA,"Cavity under cypress tree",NA,"3baff587-0d18-430a-a023-c9077cb68bd1","Breeding","N","E",-81.68125603,26.05517783
"PYBI_71","Loki","1/14/2021",NA,2021,"V",449258.980309034,2874862.1514895,"IB, IE, ME","inactive","male","disturbed ",NA,3,0,"Cabbage palms ","Vines","resting ",NA,100,NA,20.5,21.2,NA,"NC (sub)","healthy","coiled","shedding","10",1,"Visible ","2.5 m into a NC on a 20ft tall spoil mound. Cavity temp: 19.1 ",NA,"f46805bd-ee25-4430-bfdd-1f858ec7e362","Breeding",NA,NA,-81.50697665,25.9916919
"PYBI_73","Mikey","1/14/2021",NA,2021,"P",432981.86940055,2890386.26507097,"IB, IE, ME","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2554b7cb-25fe-48b4-bc18-5e718be37ad1","Breeding","N","E",-81.67039821,26.13120033
"PYBI_52","Thor","1/14/2021",NA,2021,"V",441735.721308117,2875027.26906486,"IB, IE, ME","active","male","cypress swamp",NA,2,0,"Cypress, cabbage palm ","Ferns","basking",NA,0,24.5,22.1,24.8,NA,NA,"healthy","outstretched ","normal","10",NA,"Visible ","Aggressive behavior ",NA,"042fdba4-6373-47b2-aa9c-cac90f2976d2","Breeding","N","E",-81.58214941,25.99289986
"PYBI_59","Dylan","1/15/2021",NA,2021,"V",433966.533694887,2881301.9315586,"IB, IE, ME","inactive","male","pine upland / flatwoods",NA,2,0,"Pines","Saw palmetto, rusty lyonia","resting ","Escaping to refugia",80,NA,NA,NA,NA,NA,"healthy","coiled","shedding","10",NA,"Visible ",NA,NA,"70e68e8a-5de4-4153-a187-f6025067c83e","Breeding","N","E",-81.66008849,26.04922204
"PYBI_47","Quatro","1/15/2021",NA,2021,"V",437865.079315381,2876431.5672629,"IB, IE, ME","inactive","male","agricultural levee",NA,1,0,NA,"Caster bean, grasses ","basking","Escaping to water ",75,NA,24.5,27.8,NA,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"e03cfc02-42dd-45d9-b825-656703494e09","Breeding","S","E",-81.62088795,26.00541893
"PYBI_66","Randy","1/15/2021",NA,2021,"V",437512.515454699,2882647.5487706,"IB, IE, ME","inactive","male","agricultural levee","disturbed",1,0,NA,"Para grass","basking",NA,20,31.3,25,28.3,NA,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"bb86d9bc-21e7-4b85-a69f-2af8015eaa44","Breeding",NA,NA,-81.62470804,26.0615296
"PYBI_34","Ronin","1/15/2021",NA,2021,"V",439076.347777103,2884621.85726534,"IB, IE, ME","active","male","cypress swamp",NA,2,0,"Cypress","Saw palmetto, vines, rusty lyonia ","resting ","Escaping to refugia",80,NA,25.2,28,NA,NA,"healthy","outstretched ","normal","10",NA,NA,"Found shed, just finished shed cycle ",NA,"6bbed6e8-6ea6-49e7-81b8-085ddfb79135","Breeding","N","E",-81.60916683,26.07942294
"PYBI_78","Zuko","1/15/2021",NA,2021,"V",434816.278209944,2880230.9198584,"IB, IE, ME","inactive","male","disturbed ",NA,2,0,NA,"Grasses","moving ",NA,NA,NA,NA,NA,NA,NA,"healthy","outstretched ","normal",NA,NA,"Visible",NA,NA,"bb7f9bd4-1316-4d8d-8c53-89fd01d68597","Breeding","N","E",-81.6515412,26.03959021
"PYBI_72","Barack","1/18/2021",NA,2021,"T",424527.099317034,2882631.20914281,"IB, IE, ME","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c92ce0e2-5393-4d06-bd69-c15f651ee57a","Breeding","S","W",-81.75451838,26.06076206
"PYBI_58","Ca$h","1/18/2021",NA,2021,"V",434042.719482556,2884615.44635371,"IB, IE, ME","inactive","male","pine upland / flatwoods",NA,2,0,"Pines","Melaleuca, saw palmetto, vines","resting ",NA,100,NA,24.6,32.3,NA,"NC","healthy","coiled","normal","10",1,NA,NA,NA,"44fb4c41-33d9-4ebf-b846-96db9e7790cd","Breeding","N","E",-81.65949447,26.07914384
"PYBI_35","Ender","1/18/2021",NA,2021,"T",427155.327946273,2881641.19257933,"IB, IE, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28311589-c757-4263-903c-65d5757552e4","Breeding","S","W",-81.7281899,26.05195805
"PYBI_76","Jensen","1/18/2021",NA,2021,"V",425605.467596836,2882832.96849522,"IB, IE, ME","active","male","scrub",NA,2,0,"Rusty lyonia ","Saw palmetto, vines, scrub oak ","resting ",NA,100,NA,19.7,20.4,NA,"GOTO","healthy","coiled","shedding",NA,NA,NA,NA,NA,"d4a3f431-81e4-4755-8536-0d27e6e9f5ae","Breeding","S","W",-81.74374994,26.06263968
"PYBI_19","Luther","1/18/2021",NA,2021,"T",425276.201013745,2883220.61055193,"IB, IE, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ea5ee86e-353c-4505-bb44-263a9c079b2c","Breeding","S","W",-81.74706372,26.06612271
"PYBI_79","Steve","1/18/2021",NA,2021,"V",434981.091130268,2886018.817893,"IB, IE, ME","active","male","pine upland / flatwoods",NA,3,0,"Pines, melaleuca ","Saw palmetto, rusty lyonia ","basking","Escaping to burrow ",0,23,20.6,22.2,NA,NA,"healthy","outstretched ","normal","10",NA,"Visible ",NA,NA,"c03be494-fbc8-4300-badf-9b9268015f97","Breeding","N","E",-81.65018237,26.09185769
"PYBI_74","Timmy T","1/18/2021",NA,2021,"V",434701.600573227,2886241.81797487,"IB, IE, ME","active","male","pine upland / flatwoods",NA,3,0,"Pines, melaleuca  ","Saw palmetto, rusty lyonia, vines ","basking",NA,0,NA,23.6,24.4,NA,NA,"healthy","coiled","shedding",NA,NA,NA,NA,NA,"a9a05c33-5066-4b16-b192-96ddfe8f4bdc","Breeding","N","E",-81.65298828,26.09385857
"PYBI_72","Barack","1/19/2021",NA,2021,"V",424511.264508812,2882684.39968398,"IB, IE, ME","inactive","male","scrub",NA,2,0,"Scrub oak, hog plum","Saw palmetto, vines","resting ",NA,100,NA,22.5,27.1,NA,"GOTO, active","healthy","coiled","normal",NA,NA,NA,"With gopher tortoise. Burrow temp: 26.0",NA,"c121cfc5-38ac-4332-b497-df5f9bc2f547","Breeding","S","W",-81.75467975,26.06124149
"PYBI_71","Loki","1/19/2021",NA,2021,"V",449220.025701442,2874857.22370794,"IB, IE, ME","inactive","male","disturbed ",NA,3,0,"Cabbage palms","Vines","basking",NA,10,23.3,18.8,24.7,NA,NA,"healthy","coiled","shedding","10",NA,"Visible","Aggressive",NA,"027f5a49-f894-4b98-829b-afc6c4771e08","Breeding",NA,NA,-81.50736566,25.99164604
"PYBI_67","Bobby Rubino","1/20/2021",NA,2021,"T",430280.914055862,2878048.21316878,"IB, IE, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"1bed49aa-3b43-4edc-aa72-d193778ab653","Breeding","S","E",-81.69675523,26.01967067
"PYBI_53","Franko","1/20/2021",NA,2021,"V",435039.319738054,2884284.97328663,"IB, IE, ME","active","male","pine upland / flatwoods",NA,3,0,"Pines","Saw palmetto, vines","resting ",NA,100,NA,27,32,NA,NA,"healthy","coiled","normal","10",1,"Visible",NA,NA,"26b0fc78-e762-467d-a3d0-155eeaf26ece","Breeding","N","E",-81.6495137,26.07620513
"PYBI_21","Johnny","1/20/2021",NA,2021,"V",435276.42173127,2884016.20730325,"IB, IE, ME","inactive","male","pine upland / flatwoods",NA,2,0,"pines, melaleuca","saw palmetto","basking",NA,25,24,21.1,31.3,NA,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"0166bcf9-b563-4121-a12b-79c1c15309c3","Breeding","N","E",-81.6471298,26.07378904
"PYBI_63","McLovin","1/20/2021",NA,2021,"P",436240.569231725,2877730.64311409,"IB, IE, ME","active","male","disturbed ",NA,2,0,NA,"ivy, grasses","not visible",NA,NA,NA,25,29.9,NA,NA,NA,NA,NA,"10",1,NA,NA,NA,"486f58ff-f992-44ce-b2e3-d3e8954bb931","Breeding","S","E",-81.63718351,26.01707805
"PYBI_69","Nice","1/20/2021",NA,2021,"V",435298.485879517,2884170.46490372,"IB, IE, ME","active","male","pine upland / flatwoods",NA,2,0,"Pines, melaleuca  ","Saw palmetto ","basking",NA,0,27.1,23.4,31.5,NA,NA,"healthy","arboreal","normal",NA,NA,NA,"On palmetto ",NA,"f866909a-50b1-4aa1-bc93-05f2b26db4e4","Breeding","N","E",-81.64691686,26.07518285
"PYBI_28","Shrek","1/20/2021",NA,2021,"P",428546.806133105,2877353.84109873,"IB, IE, ME","active","male","scrub",NA,2,0,"scrub oak, rusty lyonia","saw palmetto, vines","not visible",NA,100,NA,24.6,25.4,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"8d9b0cb1-8a61-402c-96f0-e03e8138ec24","Breeding","S","W",-81.71404648,26.01331652
"PYBI_67","Bobby Rubino","1/21/2021",NA,2021,"V",430274.712280946,2878076.43380037,"IB, IE, AF, ME","active","male","marsh / wet prairie ","buttonwood swamp ",1,100,"Red mangrove, buttonwood ","Saw grass","basking","Escaping to refugia",20,NA,NA,27.5,22.4,NA,"healthy","outstretched ","normal","10",NA,NA,NA,NA,"f644a238-4392-4b4b-8a4e-89e26094395d","Breeding","S","E",-81.69681871,26.01992518
"PYBI_35","Ender","1/21/2021",NA,2021,"T",426496.231194837,2881889.06799331,"IB, IE, AF, ME","active","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02bf5a36-ec65-4076-8c6c-ffb274836592","Breeding","S","W",-81.73479207,26.05416276
"PYBI_77","Joker","1/21/2021",NA,2021,"V",431455.567282874,2881921.75849794,"IB, IE, AF, ME","inactive","male","urban / anthro","disturbed",1,10,NA,"Grasses ","resting ","Escaping to water ",100,24.4,27.4,38.1,22.8,NA,"healthy","coiled","normal",NA,NA,NA,NA,NA,"73b1ad2e-03ec-4676-a927-a6d815ec624c","Breeding","N","E",-81.68521993,26.05470166
"PYBI_73","Mikey","1/21/2021",NA,2021,"V",433064.151227406,2890500.46098038,NA,"inactive","male",NA,NA,NA,NA,NA,NA,"basking","Escaping to water",0,NA,26.8,28.3,NA,NA,"healthy","outstretched ","normal",NA,NA,"Visible",NA,NA,"cc040bdd-5bb3-4fa1-bdde-6b93ba816d4f",NA,NA,NA,-81.66958105,26.13223524
"PYBI_73","Mikey","1/21/2021",NA,2021,"V",433070.323170839,2890504.08517858,"IB, IE, AF, ME","inactive","male","disturbed ","lake / resevoire ",1,20,NA,"grasses","basking","Escaping to water",0,NA,NA,NA,NA,NA,"healthy","outstretched ","normal",NA,NA,NA,NA,NA,"faa6f05f-a67d-4483-a039-296dcae0ae22","Breeding","N","E",-81.6695195,26.13226825
"PYBI_47","Quatro","1/21/2021",NA,2021,"V",438873.653360548,2876494.99717405,"IB, IE, AF, ME","inactive","male","agricultural levee",NA,1,50,NA,"Grasses","basking","Escaping to water",70,NA,NA,33.3,NA,NA,"healthy","coiled","normal",NA,NA,"Visible",NA,NA,"20bc9e37-4c66-4df8-b921-bb0a9904de39","Breeding","S","E",-81.61081312,26.00603458
"PYBI_52","Thor","1/21/2021",NA,2021,"P",441322.42269609,2875206.15228175,"IB, IE, AF, ME","active","male","scrub",NA,2,0,"scrub oak, rusty lyonia","saw palmetto, vines","not visible",NA,100,NA,24.7,28.7,NA,"GOTO",NA,NA,NA,"10",NA,NA,NA,NA,"a43e312f-0e7f-4989-bbb8-023140e1f72f","Breeding","N","E",-81.58628674,25.99449839
"PYBI_45","Donnie","1/23/2021",NA,2021,"V",437459.023249212,2883658.70879018,"IB, AF","inactive","male","disturbed ",NA,NA,NA,"Brazilian pepper",NA,"basking",NA,0,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,NA,NA,"Not far from dillo burrow",NA,"d8be262e-b18d-4eaa-a840-3354509c0bd5","Breeding","N","E",-81.62529127,26.07065729
"PYBI_64","Lulu","1/23/2021",NA,2021,"V",437659.270148324,2883154.13819678,"IB, AF","inactive","female","agricultural levee",NA,1,0,NA,"para grass","basking",NA,0,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,NA,NA,"On edge of berm system",NA,"89a2168d-6c99-4269-8365-e5b431ece43d",NA,NA,NA,-81.62326516,26.06611006
"PYBI_66","Randy","1/23/2021",NA,2021,"V",437451.912024657,2882200.36001939,"IB, AF","inactive","male","agricultural levee",NA,1,NA,NA,NA,"basking","escaping to water",25,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,NA,NA,NA,NA,"d082258e-7ec5-4801-9b17-ecfa5649c789","Breeding",NA,NA,-81.62529245,26.0574892
"PYBI_80","Rogue 1","1/24/2021",NA,2021,"R",420327.989603065,2885860.69444521,"IB","rogue","male","scrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"went west",NA,"efb587da-ee4e-4f5e-bd91-299f6e83b596","Breeding",NA,NA,-81.79669193,26.08969527
"PYBI_81","Rogue 2","1/24/2021",NA,2021,"R",420327.989603065,2885860.69444521,"IB","rogue","male","scrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"went east",NA,"aa9f4007-caf5-486e-937e-735d330584e7","Breeding",NA,NA,-81.79669193,26.08969527
"PYBI_68","Willow","1/24/2021",NA,2021,"V",435267.600535959,2887779.62639134,"IE, SA","inactive","female","pine upland / flatwoods",NA,3,0,"Slash pine, oak, melaleuca ","Dense Saw palmetto, smilax vine","resting ",NA,90,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,NA,"Not visible ","Coiled under pine litter. Gravid?",NA,"b1b8f7ae-2464-4aaf-95a3-825884a122c5",NA,NA,NA,-81.64740498,26.10776919
"PYBI_67","Bobby Rubino","1/25/2021",NA,2021,"V",430226.433186696,2878190.7252968,"IB, IE, ME","active","male","mangrove swamp ",NA,2,100,"Mangrove",NA,"submerged","Swimming",NA,NA,28.4,29.2,NA,NA,"healthy","outstretched ","normal",NA,NA,NA,NA,NA,"b1d8606c-63c0-4169-b349-819ff41f1943","Breeding","S","E",-81.69730727,26.02095481
"PYBI_61","Breaker","1/25/2021",NA,2021,"V",435523.949240367,2877173.66809704,"IB, IE, ME","active","male","disturbed ","agricultural levee",3,0,"Brazilian pepper ",NA,"basking","Escaping to refugia",10,NA,27.2,28.9,NA,NA,"healthy","outstretched ","normal",NA,NA,"Both tags visible",NA,NA,"dadd2b80-a12a-43a1-92d0-8610736147e9","Breeding","S","E",-81.64431728,26.01201723
"PYBI_57","Charlie","1/25/2021",NA,2021,"V",425015.726454701,2884534.06673822,"IB, IE, ME","active","male","disturbed ","pine upland / flatwoods",2,0,"Pines, cabbage palm","Ferns","courting","Basking, escaping to water",0,28.2,26.2,30.3,NA,NA,"healthy","outstretched ","normal","10",1,"Visible",NA,NA,"c82dcf1f-4b6b-44c4-859b-58fd1a72e375","Breeding","S","W",-81.7497432,26.0779684
"PYBI_65","Darwin","1/25/2021",NA,2021,"T",434961.812851973,2876446.72560062,"IB, IE, ME","inactive","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34be81ca-a4c6-4f37-86f2-f99c53cabf54","Breeding","S","E",-81.64989836,26.00542833
"PYBI_56","Eddie","1/25/2021",NA,2021,"V",426015.000378401,2883491.55006847,"IB, IE, ME","active","male","pine upland / flatwoods","scrub",3,0,"Pines, scrub oak","Saw palmetto, vines","resting ",NA,90,28.6,28,35.4,NA,NA,"healthy","coiled","dark (preshed)","10",NA,"Visible",NA,NA,"196975dd-542d-43d7-a863-b4182bbf96b2","Breeding","S","W",-81.73969331,26.06860706
"PYBI_53","Franko","1/25/2021",NA,2021,"V",434836.161102087,2884132.29112553,"IB, IE, ME","active","male","pine upland / flatwoods",NA,3,0,"Pines","Saw palmetto, rusty lyonia","escaping to refugia ",NA,25,NA,NA,NA,NA,NA,"healthy","outstretched ","normal",NA,NA,NA,NA,NA,"438c44e5-7e98-4e04-9d1c-5c934df5a9a8","Breeding","N","E",-81.65153726,26.07481738
